Timestamp,X,Y,Polarity
177779,47,83,1
177780,110,76,1
177782,54,76,1
177783,46,69,0
177785,44,51,0
177794,190,56,0
177799,76,56,1
177812,41,59,1
177829,63,65,0
177830,226,79,0
177832,94,72,1
177838,213,72,0
177841,1,0,1
177850,186,57,0
177855,94,63,0
177857,41,63,1
177857,84,63,1
177859,138,55,1
177865,183,59,0
177868,111,58,0
177872,38,49,0
177877,152,70,1
177881,115,60,0
177892,113,91,1
177903,68,66,0
177909,84,73,1
177912,135,17,0
177924,48,49,0
177927,215,27,1
177928,159,57,0
177929,87,74,1
177930,41,69,1
177931,141,48,0
177933,145,54,0
177951,137,54,1
177953,50,50,0
177956,169,58,0
177957,138,62,0
177964,78,74,1
177966,53,74,1
177966,141,27,0
177975,0,109,1
177976,50,52,1
177980,157,52,1
177980,141,23,0
177981,69,56,1
178003,188,67,1
178004,176,67,1
178004,183,67,1
178011,43,67,0
178014,183,53,1
178016,37,42,0
178017,179,57,0
178018,87,73,1
178019,103,73,1
178019,54,68,0
178021,101,61,0
178022,0,16,1
178030,80,75,1
178038,189,59,0
178044,107,59,1
178045,111,93,1
178069,93,61,0
178073,169,61,0
178075,154,57,0
178077,44,46,1
178083,79,62,0
178089,53,62,1
178089,111,71,0
178106,104,55,1
178109,167,61,0
178123,172,62,0
178124,47,60,1
178143,108,96,1
178144,1,94,1
178145,225,28,0
178149,73,68,1
178151,110,60,0
178151,164,68,1
178162,163,57,0
178166,152,44,0
178169,191,56,0
178170,185,59,0
178196,159,60,0
178197,147,60,0
178206,128,84,1
178208,58,74,1
178211,70,74,1
178211,73,65,0
178212,125,65,1
178213,185,52,0
178214,44,52,1
178214,106,76,1
178220,54,53,1
178227,96,66,0
178233,57,77,1
178243,96,63,0
178252,44,68,0
178259,60,61,0
178260,67,66,0
178265,1,19,1
178280,76,57,1
178293,50,82,1
178293,148,51,1
178302,72,68,0
178312,149,69,1
178313,157,69,1
178313,82,75,1
178314,93,70,0
178320,88,74,1
178323,69,74,1
178323,226,41,0
178326,226,65,0
178335,40,55,0
178342,175,67,1
178346,186,67,1
178347,185,67,1
178348,43,52,1
178350,96,61,0
178351,183,57,0
178352,184,61,1
178355,198,61,0
178359,52,50,0
178368,91,65,0
178371,54,77,1
178373,90,63,0
178373,1,77,1
178374,63,64,0
178377,140,57,0
178382,163,61,0
178385,2,7,1
178392,86,7,1
178399,45,46,1
178410,62,73,1
178420,57,73,1
178420,99,73,1
178421,146,55,0
178422,40,47,1
178430,133,80,1
178440,152,69,1
178442,226,74,0
178449,43,54,0
178452,41,68,0
178453,170,68,1
178453,170,61,0
178461,83,65,0
178461,1,102,1
178462,40,68,0
178463,124,67,0
178477,136,57,0
178483,49,82,1
178486,107,82,1
178487,86,58,1
178495,217,14,0
178505,56,57,0
178509,142,77,0
178510,40,53,1
178525,93,63,0
178537,174,68,1
178549,177,68,1
178550,118,56,0
178555,63,56,1
178556,137,78,1
178564,53,78,1
178565,226,22,0
178565,1,81,1
178566,145,58,0
178567,1,18,1
178569,42,46,1
178586,1,46,1
178586,142,19,0
178595,215,27,1
178605,189,66,1
178623,108,62,0
178624,167,68,1
178628,185,58,0
178628,130,68,0
178629,129,82,1
178632,172,56,0
178633,51,81,1
178635,70,69,0
178639,162,70,1
178645,147,70,1
178645,227,57,0
178646,58,93,0
178647,90,65,0
178659,150,51,1
178665,154,51,1
178667,105,74,1
178672,103,74,1
178673,142,78,0
178680,140,28,0
178691,107,75,1
178705,174,62,0
178707,47,48,1
178708,139,48,0
178714,181,67,1
178717,187,67,1
178718,204,80,1
178725,71,65,0
178726,141,83,1
178728,82,62,0
178732,106,57,1
178740,165,61,0
178745,97,66,0
178747,142,50,1
178749,41,50,1
178750,86,73,1
178752,95,73,1
178753,36,51,1
178760,36,51,1
178763,76,74,1
178767,48,74,1
178770,196,64,1
178773,70,67,0
178773,226,32,0
178777,43,82,1
178781,112,82,1
178781,39,60,1
178788,173,68,1
178801,226,109,0
178803,53,72,1
178810,185,57,0
178811,1,91,1
178829,47,52,1
178830,53,52,1
178831,53,52,1
178832,88,73,1
178832,153,55,0
178834,135,74,0
178837,74,64,0
178841,104,74,1
178852,83,74,1
178852,80,74,1
178853,182,67,1
178857,83,56,1
178863,146,70,1
178863,143,76,1
178865,154,48,0
178870,84,48,1
178871,86,65,0
178891,75,69,0
178893,47,52,1
178907,92,61,0
178912,89,73,1
178914,140,78,1
178926,79,74,1
178934,68,74,1
178934,95,72,1
178948,1,109,1
178950,67,63,0
178951,105,53,1
178956,185,53,1
178956,70,64,0
178962,195,64,1
178963,114,60,0
178965,176,68,1
178974,172,68,1
178975,11,19,1
178976,125,19,1
178976,11,82,1
178977,117,68,0
178985,83,68,0
178989,61,60,0
178992,113,62,0
178995,71,68,0
178996,139,57,0
178999,194,57,0
179002,226,54,0
179004,117,54,1
179009,101,73,1
179010,61,73,1
179010,96,73,1
179010,142,52,1
179012,144,52,1
179013,35,49,1
179019,1,59,1
179028,140,48,0
179029,93,59,0
179030,106,75,1
179037,182,58,0
179057,83,62,0
179061,102,95,1
179063,129,57,0
179068,226,89,0
179069,175,58,0
179070,156,59,0
179074,142,59,1
179074,42,83,1
179080,46,83,1
179080,106,97,1
179081,101,97,1
179083,59,55,0
179089,77,69,0
179101,151,69,1
179101,194,60,0
179102,196,58,0
179113,85,58,1
179114,114,61,0
179125,49,54,0
179128,1,103,1
179131,160,68,1
179131,168,58,0
179136,194,67,1
179141,37,45,0
179141,190,67,1
179151,61,62,0
179155,177,47,1
179170,111,60,0
179172,130,55,0
179174,155,55,1
179175,188,66,1
179176,80,76,1
179192,82,76,1
179193,54,54,0
179196,55,54,0
179203,102,96,1
179216,36,52,1
179221,36,52,1
179232,107,74,1
179234,178,56,0
179237,153,69,1
179241,129,55,0
179248,136,29,0
179252,49,57,1
179256,43,57,1
179259,153,59,0
179259,101,65,0
179260,194,65,1
179261,226,57,0
179261,58,93,0
179263,116,57,0
179264,58,73,1
179273,112,61,0
179277,141,57,0
179284,100,69,0
179289,68,63,0
179297,60,58,0
179312,43,58,1
179312,144,71,0
179313,226,67,0
179343,161,57,0
179344,166,68,1
179345,97,68,0
179347,64,99,0
179354,103,96,1
179355,226,45,0
179362,95,63,0
179363,175,61,0
179371,1,34,1
179373,145,50,1
179391,147,50,1
179391,226,68,0
179395,53,54,0
179399,166,65,0
179411,177,57,0
179414,96,72,1
179423,99,72,1
179423,48,52,1
179433,44,83,1
179436,73,69,0
179441,159,69,1
179441,178,45,1
179449,140,26,0
179459,107,62,0
179460,51,68,0
179462,165,68,1
179471,102,63,0
179474,76,75,1
179477,52,56,0
179487,97,56,1
179487,215,27,1
179488,0,22,1
179492,133,32,0
179493,110,82,1
179496,51,82,1
179497,131,57,0
179497,131,82,1
179497,48,82,1
179500,115,61,0
179508,172,60,1
179514,58,54,0
179544,82,74,1
179553,98,55,1
179555,103,55,1
179556,97,63,0
179561,42,70,1
179567,57,55,0
179568,110,79,0
179570,183,55,0
179574,151,45,0
179575,68,67,0
179586,192,67,1
179587,85,73,1
179605,146,58,0
179628,128,82,1
179635,119,82,1
179635,139,63,0
179636,39,65,1
179637,126,65,1
179638,168,59,0
179655,142,71,0
179664,138,77,1
179672,106,84,1
179679,177,47,1
179684,141,47,0
179687,93,62,0
179691,146,69,1
179697,158,69,1
179697,158,57,0
179709,39,61,1
179730,182,57,0
179742,43,74,1
179744,98,67,0
179745,225,77,0
179748,43,46,1
179749,154,49,0
179753,85,49,1
179754,191,36,0
179759,51,67,0
179774,42,45,1
179777,186,58,0
179777,132,80,1
179781,53,80,1
179782,132,54,0
179784,191,62,0
179785,71,64,0
179787,157,60,0
179792,180,68,1
179793,40,54,0
179794,74,70,0
179798,61,63,0
179802,86,63,1
179802,91,60,0
179808,100,73,1
179811,124,82,1
179813,41,54,0
179815,145,47,0
179833,113,78,0
179843,105,61,0
179850,42,40,0
179851,106,96,1
179852,65,63,0
179855,106,74,1
179860,106,99,1
179863,106,63,0
179864,39,53,1
179875,109,60,0
179875,44,80,0
179883,149,55,1
179887,42,51,0
179888,153,51,1
179889,45,66,0
179900,113,60,0
179917,146,56,1
179921,100,56,1
179921,225,35,0
179934,226,58,0
179939,148,69,1
179940,51,72,1
179944,174,56,0
179944,54,72,1
179944,100,72,1
179946,139,36,0
179947,149,47,0
179956,113,68,0
179964,141,28,0
179967,203,69,0
179982,64,73,1
179984,102,73,1
179984,39,46,1
179988,142,26,0
179998,145,60,0
180001,226,62,0
180009,226,2,0
180021,44,43,0
180022,106,98,1
180024,41,64,1
180028,113,81,1
180045,204,109,1
180072,42,82,1
180079,171,56,0
180081,45,52,1
180087,145,52,1
180102,62,64,0
180108,102,55,1
180110,143,54,1
180124,161,68,1
180126,182,68,1
180127,36,53,1
180132,36,53,1
180138,198,95,1
180139,113,67,0
180141,177,47,1
180154,157,59,0
180163,141,22,0
180168,111,61,0
180170,113,57,0
180174,75,57,1
180175,53,55,0
180177,126,82,1
180183,109,82,1
180183,56,69,0
180185,69,68,0
180188,46,90,0
180189,102,77,1
180198,58,73,1
180204,85,62,0
180210,148,54,0
180218,139,44,0
180240,144,47,0
180253,89,63,0
180260,89,61,0
180264,54,37,0
180273,79,64,0
180286,65,65,0
180296,1,55,1
180302,150,52,0
180321,71,67,0
180330,38,61,1
180331,226,61,0
180331,81,61,1
180332,64,63,0
180345,139,77,1
180348,190,60,0
180359,154,62,0
180360,172,58,0
180362,113,88,1
180363,226,88,0
180363,153,47,0
180364,43,47,1
180364,39,47,1
180365,69,69,0
180369,150,69,1
180370,146,54,0
180370,88,66,0
180375,190,66,1
180376,71,74,1
180384,77,74,1
180385,226,24,0
180398,122,76,1
180400,68,64,0
180408,140,25,0
180409,138,15,1
180413,105,96,1
180416,1,50,1
180419,75,68,1
180427,48,55,0
180430,46,75,1
180456,173,62,0
180459,34,43,1
180461,113,54,1
180466,151,47,0
180468,184,67,1
180471,42,58,1
180472,226,36,0
180477,151,71,1
180488,121,66,0
180489,60,57,0
180495,138,42,0
180505,137,51,0
180514,108,58,0
180525,76,69,0
180529,98,72,1
180530,141,79,1
180533,200,59,0
180545,108,75,1
180547,79,75,1
180547,178,45,1
180552,62,55,1
180557,148,55,1
180559,173,59,0
180580,163,70,1
180580,226,3,0
180590,46,71,1
180591,175,57,0
180596,161,71,1
180602,143,47,0
180603,65,73,1
180607,50,83,1
180608,50,83,1
180609,117,82,1
180611,204,109,1
180613,177,47,1
180618,80,58,1
180636,47,58,1
180636,56,63,1
180641,101,74,1
180655,61,61,0
180655,103,48,1
180659,84,73,1
180659,83,73,1
180661,64,65,0
180663,223,102,0
180665,125,83,1
180680,49,83,1
180680,140,29,0
180696,71,66,0
180697,81,56,1
180701,154,69,1
180708,122,82,1
180712,52,79,1
180717,77,79,1
180717,69,100,0
180718,47,85,1
180723,188,58,0
180723,0,85,1
180737,102,90,1
180741,226,37,0
180744,168,56,0
180756,154,52,1
180756,141,81,1
180758,190,68,1
180760,95,66,1
180763,185,54,1
180764,114,54,1
180768,101,55,1
180768,157,55,0
180769,107,97,1
180770,179,67,1
180789,1,83,1
180793,41,83,1
180794,124,83,1
180794,84,66,0
180810,94,72,1
180823,1,101,1
180833,141,80,1
180834,147,69,1
180837,163,69,1
180849,134,17,0
180859,81,65,0
180866,40,46,1
180876,92,73,1
180879,148,73,1
180879,103,73,1
180879,87,65,0
180881,126,57,0
180884,146,61,0
180886,124,61,1
180886,53,51,0
180892,226,86,0
180894,46,52,1
180899,106,52,1
180899,158,62,0
180905,162,63,0
180915,159,37,1
180916,44,80,0
180918,162,60,0
180935,158,50,1
180942,150,50,1
180948,37,53,1
180954,38,53,1
180954,64,64,0
180956,61,64,0
180960,49,72,1
180964,105,81,1
180970,104,81,1
180971,152,53,0
180971,150,54,1
180989,190,54,1
180989,11,35,1
180996,11,35,1
180996,114,67,0
181013,98,66,0
181013,177,67,1
181019,185,52,0
181023,45,47,1
181031,145,67,0
181034,86,74,1
181047,167,56,0
181054,69,66,0
181054,102,68,0
181062,169,68,1
181062,165,64,0
181063,226,6,0
181080,109,95,1
181081,148,47,0
181082,153,57,0
181084,105,57,1
181085,61,67,0
181091,112,60,0
181092,226,47,0
181096,115,62,0
181097,135,62,1
181099,142,56,0
181100,45,54,0
181101,41,51,0
181102,76,55,1
181103,42,42,0
181105,90,65,0
181122,2,96,1
181134,22,85,0
181139,37,30,1
181145,161,59,0
181152,7,15,1
181161,7,15,1
181161,184,53,1
181167,72,56,1
181176,106,91,1
181177,107,76,1
181184,97,72,1
181185,204,109,1
181193,36,50,1
181197,36,50,1
181198,113,71,0
181198,226,26,0
181199,185,61,0
181203,134,65,0
181205,87,73,1
181206,63,73,1
181207,42,79,1
181207,136,16,0
181235,136,59,0
181253,167,59,0
181258,136,78,1
181261,46,60,1
181270,87,60,1
181270,226,9,0
181276,59,54,0
181285,144,54,1
181286,70,63,0
181303,74,56,1
181305,150,56,1
181305,226,93,0
181307,160,63,0
181309,193,59,0
181314,43,41,0
181319,41,82,1
181324,190,62,0
181326,2,8,1
181351,66,63,0
181352,100,64,1
181353,101,73,1
181369,70,73,1
181381,147,47,0
181381,123,82,1
181386,121,82,1
181388,136,59,0
181391,42,74,1
181397,105,74,1
181398,108,74,1
181398,130,81,1
181399,226,81,0
181401,143,75,1
181414,41,49,1
181417,137,43,1
181431,175,56,0
181432,67,64,0
181434,58,93,1
181434,127,64,1
181459,47,93,1
181460,91,65,0
181476,75,70,0
181483,159,63,0
181484,99,63,1
181485,197,58,0
181489,42,69,1
181504,52,90,1
181504,73,74,1
181513,57,74,1
181513,75,74,1
181514,91,59,0
181515,136,59,0
181520,111,72,0
181522,139,35,0
181528,42,67,0
181547,98,70,0
181548,121,70,0
181555,45,56,1
181566,94,61,0
181572,51,61,1
181573,145,67,0
181576,43,51,0
181578,181,51,1
181580,104,60,0
181601,79,60,1
181602,78,73,1
181617,170,68,1
181631,162,68,1
181631,178,68,1
181632,54,67,0
181633,180,67,1
181656,1,6,1
181668,137,40,1
181674,189,66,1
181677,176,66,1
181683,50,68,0
181698,171,61,0
181700,44,42,0
181704,170,56,0
181713,98,65,0
181729,169,60,0
181744,133,52,0
181747,97,65,0
181748,38,59,1
181751,104,74,1
181753,40,41,0
181767,187,66,1
181770,78,66,1
181770,57,54,0
181780,142,18,0
181784,144,58,0
181788,191,58,1
181788,204,109,1
181793,132,81,1
181797,225,54,0
181798,63,64,0
181802,127,62,1
181804,84,59,0
181826,226,83,0
181834,121,83,1
181838,109,87,1
181852,41,67,0
181859,156,57,0
181864,145,57,1
181865,99,66,0
181875,135,79,1
181876,225,27,1
181878,221,76,0
181879,87,59,0
181882,101,96,1
181883,2,13,1
181889,93,71,1
181890,226,87,0
181891,106,60,0
181894,46,82,1
181896,226,25,0
181897,104,98,1
181902,140,32,0
181907,73,73,1
181911,44,54,0
181913,42,108,0
181923,158,85,1
181926,225,86,0
181929,77,66,0
181934,197,63,1
181944,146,62,0
181945,150,55,1
181969,138,107,1
181977,95,72,1
181984,164,68,1
181987,177,68,1
181991,75,69,0
181995,51,50,0
182003,181,50,1
182003,45,87,1
182011,112,66,0
182026,151,44,0
182035,80,77,1
182044,53,77,1
182044,42,54,0
182045,78,76,1
182055,75,76,1
182055,102,75,1
182057,51,79,0
182058,137,49,0
182059,93,66,0
182067,153,53,0
182069,136,53,1
182069,70,56,1
182073,75,56,1
182081,183,67,1
182085,178,67,1
182086,138,47,0
182090,35,48,1
182104,51,80,1
182109,40,51,0
182114,60,59,0
182119,152,59,0
182124,145,67,0
182129,189,67,1
182154,226,56,0
182157,169,37,1
182164,124,57,0
182175,81,57,1
182175,152,47,0
182202,103,74,1
182202,53,61,1
182205,125,61,1
182206,149,60,0
182216,155,59,0
182224,138,46,0
182242,41,52,1
182256,137,57,0
182257,127,82,1
182264,199,59,0
182266,136,59,1
182280,41,40,0
182281,81,62,0
182291,173,60,1
182300,124,60,1
182309,105,79,1
182319,66,73,1
182325,194,30,1
182340,49,68,0
182343,149,69,1
182351,41,69,1
182354,91,61,0
182361,164,58,0
182362,82,60,0
182364,52,85,1
182370,55,55,0
182373,177,70,1
182380,151,59,0
182382,93,61,0
182392,54,37,0
182393,69,65,0
182398,60,67,0
182405,204,109,1
182413,71,63,0
182420,103,75,1
182421,124,75,1
182421,109,61,0
182436,155,56,1
182438,1,87,1
182453,139,41,0
182458,226,8,0
182461,158,63,0
182461,60,56,0
182465,167,68,1
182467,0,68,1
182468,84,70,0
182484,108,63,0
182491,80,62,0
182492,199,62,1
182498,35,51,1
182512,104,99,1
182513,47,74,1
182561,57,72,1
182563,1,72,1
182586,35,41,0
182587,35,46,1
182599,158,55,1
182603,226,78,0
182607,177,47,0
182609,130,88,1
182614,73,56,1
182621,91,68,0
182645,72,71,0
182646,1,4,1
182652,106,74,1
182657,135,57,0
182660,27,74,0
182676,108,60,0
182678,125,82,1
182688,44,51,0
182689,193,56,0
182690,191,59,0
182720,197,61,0
182722,43,52,1
182742,143,52,1
182742,105,67,0
182743,0,20,1
182746,145,67,0
182766,112,78,0
182767,162,61,0
182772,76,62,0
182778,129,66,0
182779,65,64,0
182780,115,67,0
182790,95,55,1
182791,193,55,1
182792,107,61,0
182792,1,51,1
182799,191,56,0
182801,170,61,0
182803,226,102,0
182804,226,102,0
182822,76,68,1
182836,168,68,1
182841,38,42,0
182857,137,17,0
182859,76,74,1
182880,83,45,0
182882,103,45,1
182882,40,60,1
182893,112,54,1
182905,116,58,1
182908,155,69,1
182914,1,32,1
182917,37,57,1
182919,124,82,1
182924,123,83,1
182948,105,99,1
182951,163,60,0
182966,1,112,1
182982,129,84,1
183003,203,69,0
183026,204,109,1
183034,146,56,1
183038,44,56,1
183038,136,59,0
183041,192,56,0
183045,44,89,1
183046,143,82,0
183050,58,54,0
183051,116,54,1
183060,99,72,1
183063,149,52,0
183067,102,58,0
183077,141,56,0
183079,151,62,0
183080,48,46,0
183082,1,61,1
183092,187,68,1
183093,97,73,1
183097,82,73,1
183097,134,79,1
183119,49,71,1
183120,47,71,1
183121,118,67,0
183123,100,91,1
183140,226,106,0
183156,149,53,0
183156,142,53,1
183157,131,81,1
183166,138,81,1
183182,136,59,0
183187,163,68,1
183215,128,82,1
183221,118,82,1
183221,120,82,1
183237,85,73,1
183239,143,56,0
183240,54,56,0
183241,151,32,1
183241,167,58,0
183268,128,32,1
183289,94,64,0
183293,132,59,0
183294,184,68,1
183297,74,68,1
183298,175,68,1
183298,139,19,0
183300,1,15,1
183302,66,65,0
183305,96,63,0
183316,141,24,0
183319,44,47,1
183334,136,59,0
183341,116,59,1
183342,43,70,1
183343,145,70,1
183343,105,94,1
183350,142,21,0
183361,226,34,0
183372,29,88,0
183382,69,74,1
183384,42,80,1
183384,155,74,1
183388,200,60,0
183390,38,60,1
183391,56,56,0
183393,67,63,0
183414,166,56,0
183449,192,59,0
183458,140,31,0
183470,82,59,0
183477,89,73,1
183478,81,73,1
183485,191,36,1
183486,108,61,0
183487,78,42,1
183489,133,57,0
183500,52,53,0
183502,77,77,1
183517,88,65,0
183538,35,43,0
183562,169,57,0
183579,144,71,0
183587,66,66,0
183594,192,66,1
183607,81,74,1
183610,113,61,0
183617,60,55,0
183626,179,60,0
183630,58,93,0
183631,54,54,0
183632,9,88,0
183633,60,62,0
183662,195,61,0
183667,139,37,0
183668,154,48,0
183676,204,109,1
183679,145,67,0
183684,96,56,1
183687,147,56,1
183687,159,52,1
183691,164,57,0
183699,148,53,0
183703,217,14,1
183755,114,60,0
183761,55,54,0
183767,146,47,0
183776,140,16,0
183782,46,55,1
183808,136,59,1
183808,90,60,1
183808,115,60,0
183810,60,58,0
183818,88,62,0
183822,141,17,0
183825,122,82,1
183830,141,82,1
183831,166,61,0
183837,225,8,0
183839,15,87,1
183840,15,87,1
183854,198,59,0
183856,138,107,1
183868,135,54,1
183877,100,72,1
183879,1,2,1
183893,104,96,1
183897,99,61,0
183899,63,70,0
183902,85,59,0
183919,139,15,1
183926,89,68,0
183942,151,69,1
183946,34,42,1
183949,137,42,1
183949,158,59,0
183961,226,16,0
183962,98,72,1
183980,114,59,0
183987,0,111,1
183989,34,45,1
184005,152,62,0
184015,123,84,1
184016,184,58,0
184022,1,53,1
184024,56,74,1
184024,143,53,1
184038,72,74,1
184038,61,62,0
184047,42,62,1
184063,160,55,0
184065,107,83,1
184082,42,86,1
184083,40,52,1
184090,126,82,1
184097,172,61,0
184101,43,61,1
184117,102,99,1
184118,157,62,0
184129,123,62,1
184130,183,60,0
184142,43,54,0
184145,56,54,0
184152,127,58,0
184153,62,65,0
184154,193,65,1
184154,58,93,0
184156,173,51,1
184158,103,73,1
184165,61,73,1
184166,145,53,0
184179,91,65,0
184183,154,59,0
184187,45,59,1
184229,43,83,1
184230,122,83,1
184231,11,19,0
184252,189,57,1
184253,136,59,1
184254,35,44,1
184261,76,61,1
184267,177,47,0
184269,204,109,0
184281,64,68,0
184293,85,61,0
184297,108,78,0
184301,72,69,0
184302,187,58,0
184305,44,84,1
184309,45,84,1
184309,47,46,0
184312,83,73,1
184324,226,105,0
184324,77,73,1
184333,134,36,0
184344,49,82,1
184361,42,88,1
184362,117,55,1
184363,139,17,0
184370,141,21,0
184379,188,66,1
184383,152,60,0
184398,135,60,1
184399,176,69,1
184403,150,69,1
184404,138,57,0
184423,125,69,0
184424,42,51,0
184425,52,61,1
184427,72,61,1
184442,158,68,1
184444,168,68,1
184445,183,68,1
184446,61,63,0
184470,114,71,0
184477,204,109,0
184486,71,56,1
184489,123,65,1
184553,181,67,1
184575,42,82,1
184581,45,82,1
184581,45,68,0
184587,55,72,1
184591,80,64,0
184594,86,73,1
184601,75,73,1
184601,42,81,1
184602,173,56,0
184613,143,53,1
184616,164,53,1
184620,226,101,0
184627,141,18,0
184630,185,84,1
184637,225,8,0
184640,226,5,0
184648,140,33,0
184657,42,52,1
184662,184,52,1
184662,78,80,1
184664,122,67,0
184664,44,80,1
184668,204,109,0
184680,105,60,0
184689,142,26,1
184691,136,59,1
184705,150,70,1
184708,64,73,1
184712,71,73,1
184712,82,66,0
184713,226,39,0
184716,60,60,0
184719,171,60,1
184719,155,64,0
184720,105,74,1
184734,101,101,1
184760,43,75,1
184771,204,106,0
184780,156,64,0
184809,52,68,0
184812,60,57,0
184814,226,97,0
184839,103,97,1
184840,51,49,0
184843,98,73,1
184852,169,58,0
184852,79,73,1
184867,139,42,0
184874,204,109,0
184876,153,55,0
184882,171,63,0
184886,225,39,0
184887,41,87,1
184889,74,74,1
184890,196,61,0
184895,226,1,0
184902,226,82,0
184918,107,96,1
184943,159,62,0
184946,200,62,1
184958,53,54,0
184968,115,54,1
184968,147,101,0
185015,47,52,1
185040,71,65,0
185041,43,82,1
185061,111,92,1
185065,138,48,0
185069,131,58,0
185072,94,72,1
185083,138,16,0
185086,169,56,0
185090,226,40,0
185090,204,109,0
185092,226,42,0
185093,226,42,0
185093,35,40,0
185101,90,73,1
185107,101,73,1
185108,123,82,1
185116,47,82,1
185138,226,4,0
185145,136,59,1
185145,142,77,0
185151,180,57,0
185153,145,58,0
185157,105,62,0
185159,141,23,0
185176,55,67,0
185204,182,67,1
185204,100,85,1
185209,36,51,1
185211,36,51,1
185213,88,61,0
185221,120,61,1
185221,76,104,1
185242,60,75,0
185246,109,75,1
185246,62,64,0
185266,133,16,0
185273,85,66,0
185277,177,60,1
185281,174,60,1
185282,156,69,1
185282,96,72,1
185300,90,61,0
185326,204,109,0
185327,177,47,0
185334,22,85,1
185341,22,85,1
185342,83,69,0
185350,79,79,1
185373,100,79,1
185374,114,20,0
185401,161,68,1
185406,40,73,1
185410,67,73,1
185410,76,69,0
185410,65,73,1
185415,117,94,0
185420,136,57,0
185421,41,77,1
185435,44,52,1
185444,48,52,1
185444,48,82,1
185457,102,96,1
185458,111,68,0
185466,88,59,0
185503,47,45,0
185514,9,88,0
185515,225,8,0
185516,95,63,0
185545,226,27,0
185550,225,92,0
185575,135,81,1
185578,204,109,0
185586,63,73,1
185590,100,73,1
185590,40,41,1
185596,136,59,1
185602,226,7,0
185645,130,57,0
185679,75,79,1
185726,141,78,1
185734,204,80,0
185739,137,36,1
185752,99,97,1
185758,89,61,0
185762,84,73,1
185774,75,68,1
185775,73,68,1
185776,152,69,1
185783,190,66,1
185814,80,74,1
185833,52,54,0
185834,184,61,0
185847,60,61,0
185851,162,60,1
185852,61,64,0
185852,194,56,0
185855,49,47,0
185865,204,109,0
185882,186,59,0
185893,40,59,1
185894,92,64,1
185968,133,80,1
185969,226,0,0
185973,41,54,0
185977,114,63,0
185999,226,111,0
186001,43,87,1
186009,76,73,1
186025,39,73,1
186025,198,95,0
186038,136,59,1
186061,148,58,0
186086,143,58,1
186087,86,61,0
186098,154,56,0
186101,139,76,1
186125,42,69,1
186132,168,69,1
186132,52,55,0
186133,169,59,0
186138,69,59,1
186138,145,72,0
186139,93,72,1
186139,59,54,0
186149,181,36,1
186172,174,67,1
186178,180,67,1
186179,147,101,0
186200,185,50,1
186222,42,60,0
186232,40,54,0
186238,95,66,0
186239,193,61,0
186242,19,113,1
186244,145,66,0
186247,139,78,1
186249,204,109,0
186257,226,18,0
186267,1,84,1
186282,102,91,1
186291,73,57,1
186299,100,57,1
186310,96,60,1
186318,74,69,0
186333,58,73,0
186339,139,47,0
186346,174,59,0
186347,196,57,0
186369,168,68,0
186378,159,68,1
186379,225,5,0
186379,107,63,0
186382,39,53,1
186385,119,82,1
186390,140,56,0
186418,45,58,0
186423,141,25,0
186439,142,78,0
186440,143,80,0
186441,130,81,1
186447,92,67,0
186448,38,48,0
186464,60,106,0
186493,79,76,1
186498,97,72,1
186530,136,59,1
186573,35,47,1
186596,40,39,0
186601,75,62,0
186613,121,82,1
186631,125,82,1
186632,85,64,0
186641,73,75,1
186642,110,61,0
186642,101,75,1
186651,37,61,1
186652,50,48,0
186682,49,63,1
186687,61,61,0
186707,34,49,1
186722,194,62,0
186724,102,85,1
186725,61,60,0
186728,140,34,0
186728,99,72,1
186728,117,60,1
186742,139,14,1
186764,87,65,0
186770,110,60,0
186779,182,50,1
186782,185,58,0
186785,204,109,0
186787,187,51,1
186801,94,73,1
186804,106,61,0
186804,149,73,1
186817,173,68,1
186818,78,74,1
186818,78,74,1
186824,104,63,0
186827,95,68,0
186832,188,59,0
186844,123,67,0
186876,138,17,0
186877,195,62,0
186878,50,54,0
186913,147,54,0
186948,184,57,0
186977,114,20,0
186982,226,92,0
186983,39,49,0
186996,136,49,1
187028,92,63,1
187039,132,22,0
187065,127,82,1
187066,114,82,1
187067,140,77,1
187099,60,106,0
187118,226,46,0
187119,175,58,0
187132,132,80,1
187133,43,105,1
187136,136,59,0
187152,209,51,0
187173,0,37,1
187179,188,58,0
187196,11,19,0
187197,34,43,1
187204,42,83,1
187206,90,65,0
187216,78,65,1
187216,99,100,1
187220,60,54,0
187220,106,100,1
187221,209,22,0
187229,33,48,1
187260,29,88,1
187267,226,13,0
187270,67,55,1
187280,142,47,0
187298,225,89,0
187306,139,43,0
187343,58,72,1
187357,196,63,1
187387,58,73,0
187393,165,57,0
187411,94,71,1
187414,26,24,1
187438,217,14,0
187448,139,38,0
187449,54,37,1
187463,31,2,0
187467,123,64,1
187525,0,66,1
187528,183,67,1
187563,103,90,1
187572,96,70,0
187589,1,25,1
187591,86,65,0
187592,150,60,0
187597,107,60,0
187631,31,2,0
187635,35,53,1
187660,193,104,1
187687,120,87,1
187712,148,52,0
187733,178,52,1
187733,195,57,0
187736,45,51,0
187741,154,51,1
187743,155,48,0
187750,178,45,1
187761,149,47,0
187763,226,113,0
187772,109,60,0
187791,72,73,1
187795,69,73,1
187796,31,2,0
187838,116,79,0
187880,148,62,0
187881,46,54,0
187913,209,51,0
187921,61,65,0
